text,label
"That type of negroes call your kind of brothas , Uncle Tom .",0.0
that crap about blacks being tougher stornonger etc is crap it aint matter when its out on the street it a all new ball game,1.0
These ' people ' are just scum .,1.0
I 've seen negroes who look ( and undoubtedly act ) like him .,1.0
I've been looking for a proud Aryan women to help me in the distribution of literature and for a long term relationship .,0.0
"And if Rose Powell has anything to do with it , they 'll stay there for a long time .",0.0
`` Small '' arms are n't always light weight .,0.0
I normally have a goatee .,0.0
"If there are , they hide or do n't know Stormfront .",0.0
I've never been to London but from what I 've heard it 's like spot the white man and every girl down there almost has a little niglet half breed .,1.0
Just shows how thick they actually are one farmer-one bullet they will just end up starving and asking WHITES to feed them,1.0
...is rotten to the core .,0.0
What a load of crap.Water are ye people for real Ireland is been taken over by non Irish and this rubbish .,1.0
Sad it happens more and more they want to take ours but what do they think i want to date one of those negro women,1.0
Simple truth is that sadly they are preparing them for the only future that marxism offers -,0.0
-Strict education at home .,0.0
No Jew has ever found a way to force a big black females to parrot Marxist propaganda the way that little dumb liberal anti-whites will .,1.0
I do n't think that any white person with brown hair brown eye 's is infirior to me .,0.0
"The two peaks , center picture are The Lions .",0.0
i use it as way to intimidae jew to show them that there are still people who are aginst them it did originate in Roman it was called the wariors salute,1.0
Three more posters ready - these are definitely anti-race-mixing !,1.0
Stuff like that needs to be shared on Facebook to wake Canadians up .,0.0
"Situation in Switzerland is terrible , blacks and muslims are everywhere ! We were a great Country with a great People but all these monkeys are transforming Switzerland in a zoo where law is not respected .",1.0
"Raising 1 healthy , racially aware child is worth more than all the libtard and mud children in the world .",1.0
I went to Columbia .,0.0
I 'm not a nig and need a day off to smoke blunts and drink 40 ouncers .,1.0
I was hoping someone may have come across something published for his age range or reading level .,0.0
"Liberals change the facts to fit their deluded narrative , intelligent people change the narrative to fit the facts .",1.0
We say here that if we want to be lied to just watch the news !,0.0
"Norway : 3.3 ( 2001 ) , 3.9 ( 2002 ) , 3.5 ( 2003 ) , 1.8 ( 2004 ) . ( assuming population of 4.5 million ) Sweden : 2.6 ( 2001 ) , 3.7 ( 2002 ) , 3.5 ( 2003 ) , 2.6 ( 2004 ) . ( assuming population of 8.9 million ) Iceland is at about 0.2 .",0.0
Jews have been poisoning wells since Biblical times .,1.0
"Mithotyn yea maybe in Germany and other Western European countries nazis are banned from everywhere , but in Bulgaria u can live , * * * * gypsies and some * * * * * * s/not much = 15-20 ppl in my town / u can dress like skin and beat punks/not much 15-20 guys / and ..... just u can do everything but if u live here u will not have money ( hehe i will cut some of my fingers if someone american come to live in Bulgaria ...",0.0
It 's just the way they are .,1.0
"Young white people are doing it more then ever , it 's just that those bloody clinics are getting better at what they do .",0.0
"Nothing more than a murdered white girl , the talking heads could care less about her .",0.0
These figures show that no one now could just talk about the need to restrict non-white immigration ( as the current government does ) ; large-scale repatriation of non-whites is absolutely essential .,1.0
Facebook account helps me fo example if im not present in school .,0.0
One time she came in crying telling me that pavement ape `` hit me in the tummy '' .,1.0
Something mysterious must be happening there,0.0
Honestly if they ever fired them I 'd expect they 'd do more damage to themselves since the average negro lacks the intellect for basic firearms training .,1.0
ye i heard that one to. or ' we all came from Africa any way so why dose it matter ' ........ my answer ? ' we evolved to be better',1.0
I feel a great appreciation and admiration for the Polish people and I get sad when i hear white brothers speaking ill of the poles .,0.0
Just watch them at North America and they like all black sport players and their `` slang '' .,1.0
Anyone have a link to watch the Rousey / Correia fight online ?,0.0
They do crank ?,0.0
I could n't imagine living in those conditions with drugs and filthy negros everywhere .,1.0
"Indeed, I have n't seen or heard machines raping or robbing people in the streets of Stockholm yet , non-european immigrants however ...",1.0
To think that such a great Christian nation as Ireland has an Islamic Foundation is sickening .,1.0
"Graveland was my favourite band until Prawo Stali , then there was too much of same material released one after another , but on myspace he has new material , new sound , I ca n't wait for this .",0.0
I will be reading this while away for Christmas .,0.0
"On a short holiday , Go back and do something about your own country and stop putting crap on our doorstep !",1.0
I wonder if one of the victims opened the door to their apartment for some reason .,0.0
I know a non white who got 5 A 's and 4 B 's but he robably cheated 2508,1.0
To change so much in such a brief time ...,0.0
"Save your change or eat pork and beans one night instead of going out , and give the money to a White mother. photo crawling infant reaching out",0.0
You will find several compatriots there .,0.0
I hope to compete myself .,0.0
I left Stormfront because I got tired of the petty bickering .,0.0
We are more concerned about ZOG controlling US and Russia .,1.0
My family is falling apart .,0.0
Last Friday an associate here handed out 100 NV leaflets at a rodeo depicting a graphic summation of non-white ( mestizo ) immigration .,1.0
"It is very hard for average Whites to see their own disenfranchisement , let alone realize that it is planned .",0.0
"If not kept in check , we may very will be living in an actual Planet of the Apes soon .",1.0
